store,sku,name,brand,category,quantity_value,quantity_unit,pack_size,price_eur,price_bgn
Kaufland,20872418,КИСЕЛОВО Сирене от краве мляко,,Млечни продукти,,,,7.66,14.98
Kaufland,20737386,"BELIISA Едам, Гауда или Ементалер слайс",,Други,,,,2.55,4.99
Kaufland,20349385,Тандем Бекон,Тандем,Месо и колбаси,,,,4.09,8.0
Kaufland,00098041,Milka/ Oreo/ Toblerone Сладолед различни вкусове,Toblerone,Сладкарски изделия,,,,3.06,5.98
Kaufland,00055311,Bref WC Блокче Premium различни видове,,Други,,,,6.64,12.99
Kaufland,00036591,Шуменско Бира,Шуменско,Напитки алкохолни,,,,6.12,11.97
Kaufland,20843978,Маслини Каламата натурални,,Консерви,,,,4.59,8.98
Kaufland,00098105,Хляб с три вида семена от нашата пекарна,,Хляб и печива,,,,0.72,1.41
Kaufland,00107935,William Peel Шотландско уиски 40% vol,,Напитки алкохолни,,,,9.45,18.48
Kaufland,20806515,K-Blue Bay Филе от сьомга с подправки различни видове,,Месо и колбаси,,,,5.11,9.99
Kaufland,20910509,РИКАС Кисело мляко,,Млечни продукти,,,,0.4,0.78
Kaufland,20816176,PHILIPS Блендер HR260480K 360 W,Philips,Други,,,,51.12,99.98
Kaufland,09700105,Краставици кг,,Плодове и зеленчуци,,,,2.45,4.79
Kaufland,00095430,K-Classic Макаронени изделия от мека пшеница,K-Classic,Други,,,,0.38,0.74
Kaufland,02800483,Chio Солети и крекери Maxi Mix,,Снаксове,,,,1.78,3.48
Kaufland,00101436,Шеф Месар Телешко мляно месо,Шеф Месар,Месо и колбаси,,,,8.68,16.98
Kaufland,00402126,K-Classic Прясно мляко,K-Classic,Млечни продукти,,,,1.02,1.99
Kaufland,00093957,DANONE Млечен продукт YoPRO различни вкусове,Danone,Други,,,,1.2,2.35
Kaufland,20904168,MILDE Тоалетна хартия Relax Purple трипластова,,Хигиена,,,,14.82,28.99
Kaufland,00029042,Nova Brasilia Мляно кафе класик,,Кафе и чай,,,,5.62,10.99
Kaufland,09702481,Моркови,,Плодове и зеленчуци,,,,0.45,0.88
Kaufland,00064777,Елит Мес Кренвирши Царевец,,Месо и колбаси,,,,2.55,4.99
Kaufland,20781328,SISINNI Шоколадов крем различни видове,,Напитки безалкохолни,,,,4.99,9.76
Kaufland,20813285,"Zatecky Бира 4,6% vol",,Напитки алкохолни,,,,2.29,4.48
Kaufland,01000431,Пилешко бутче до 10 кг на покупка,,Месо и колбаси,10.0,kg,,1.78,3.48
Kaufland,20843185,Stella Artois Бира 5% vol,Stella Artois,Напитки алкохолни,,,,5.62,10.99
Kaufland,00050022,Хляб ръжено-пшеничен от нашата пекарна,,Хляб и печива,,,,0.76,1.49
Kaufland,03001223,K-Classic Белени домати цели,K-Classic,Плодове и зеленчуци,,,,1.02,1.99
Kaufland,20279787,Whiskas Храна за котки,Whiskas,Храна за животни,,,,4.34,8.49
Kaufland,20279788,Whiskas Храна за котки,Whiskas,Храна за животни,,,,4.34,8.49
Kaufland,20029356,Whiskas пауч за котка 12х85гр,Whiskas,Други,1020.0,g,12,4.34,8.49
Kaufland,20894356,ЗОРА Яйца размер L,,Други,,,,4.08,7.98
Kaufland,00031815,Кашкавал от краве мляко от свежата витрина,,Млечни продукти,,,,6.13,11.99
Kaufland,09700011,Банани до 5 кг на покупка,,Плодове и зеленчуци,5.0,kg,,1.27,2.48
Kaufland,20856073,ОТ МРЪВКА Свинско филе опаковка около 700 г,,Месо и колбаси,700.0,g,,5.62,10.99
Kaufland,00037499,Минзухар,,Други,,,,1.53,2.99
Kaufland,09902281,Миниорхидея в керамика,,Градина,,,,7.15,13.98
Kaufland,00086848,Синя орхидея Фаленопсис в керамична кашпа,,Градина,,,,15.33,29.98
Kaufland,09902123,Орхидея Фаленопсис Ø12 см,,Градина,,,,8.17,15.98
Kaufland,09902226,"Роза микс Ø10,5 см",,Други,,,,3.21,6.28
Kaufland,00029073,Kaмелия Градинско растение,,Градина,,,,9.2,17.99
Kaufland,09902410,Гербер,,Други,,,,3.78,7.39
Kaufland,09902898,Букет рози,,Други,,,,3.57,6.98
Kaufland,00053383,Бромелия в керамика,,Напитки алкохолни,,,,11.75,22.98
Kaufland,09700147,Репички,,Плодове и зеленчуци,,,,0.5,0.98
Kaufland,20666622,Parmentine Картофи за печене френски,,Плодове и зеленчуци,,,,2.04,3.99
Kaufland,09700101,Киви Клас: I,,Плодове и зеленчуци,,,,1.99,3.89
Kaufland,09701333,Къпини,,Други,,,,2.55,4.99
Kaufland,09700290,Ягоди,,Плодове и зеленчуци,,,,3.32,6.49
Kaufland,20705022,Freshko Шот различни видове,,Други,,,,0.86,1.68
Kaufland,20272953,"Frudada Сок джинджифил, куркума 250",,Напитки безалкохолни,,,,1.63,3.19
Kaufland,20782961,Fresh & Cool Салата Капрезе,,Плодове и зеленчуци,,,,3.57,6.98
Kaufland,00111297,Fresh & Cool Салата Цезар,,Плодове и зеленчуци,,,,3.57,6.98
Kaufland,00049943,Frudada Смути Манго и ананас 250мл,,Плодове и зеленчуци,250.0,ml,,1.53,2.99
Kaufland,09701890,Ябълки Бребърн,,Плодове и зеленчуци,,,,1.53,2.99
Kaufland,20697391,Parmentine Френски червени картофи за салата,,Плодове и зеленчуци,,,,2.4,4.69
Kaufland,20666613,Parmentine Френски картофи подходящи за салата,,Плодове и зеленчуци,,,,2.04,3.99
Kaufland,00077704,Живкови Средиземноморска салата,,Плодове и зеленчуци,,,,1.53,2.99
Kaufland,20784516,Орехи с черупка,,Други,,,,6.03,11.79
Kaufland,00041424,Rois Сурови ядки различни видове,,Снаксове,,,,1.88,3.68
Kaufland,09700830,Портокали XXL за фреш,,Плодове и зеленчуци,,,,2.19,4.28
Kaufland,09700096,Български картофи четкани,,Плодове и зеленчуци,,,,1.66,3.25
Kaufland,09700152,Салата Айсберг,,Плодове и зеленчуци,,,,1.02,1.99
Kaufland,09700260,Жълт лук,,Плодове и зеленчуци,,,,1.94,3.79
Kaufland,09700650,Гъби печурки,,Плодове и зеленчуци,,,,1.78,3.48
Kaufland,09701770,Спанак листа,,Плодове и зеленчуци,,,,1.53,2.99
Kaufland,20702962,Авокадо,,Плодове и зеленчуци,,,,0.99,1.94
Kaufland,00015669,Мандарини,,Плодове и зеленчуци,,,,1.02,1.99
Kaufland,09700010,Ананас Голд,,Плодове и зеленчуци,,,,3.57,6.98
Kaufland,09700108,Круши Лукас,,Плодове и зеленчуци,,,,1.78,3.48
Kaufland,09700116,Зелен лук,,Плодове и зеленчуци,,,,0.5,0.98
Kaufland,09700138,Помело,,Други,,,,1.02,1.99
Kaufland,09700166,Червено цвекло Клас: I,,Други,,,,0.59,1.15
Kaufland,09701241,Броколи,,Плодове и зеленчуци,,,,1.27,2.48
Kaufland,00047378,Fresh & Cool Салата Градински микс 250 г,,Плодове и зеленчуци,250.0,g,,1.53,2.99
Kaufland,01000438,Пилешки крила от свежата витрина,,Други,,,,2.55,4.99
Kaufland,20882195,BIS Свински врат от свежата витрина,,Месо и колбаси,,,,5.11,9.99
Kaufland,00012766,Орехите Луканков салам вакуум опаковка,,Месо и колбаси,,,,3.06,5.98
Kaufland,20668401,Молерите Панагюрска луканка,,Месо и колбаси,,,,8.17,15.98
Kaufland,00073054,Стария ловец Бански старец,,Други,,,,4.59,8.98
Kaufland,01000066,КФМ Филе Елена от свежата витрина,Елена,Месо и колбаси,,,,20.44,39.98
Kaufland,20688285,Стария ловец Филе Трапезица от свежата витрина,,Месо и колбаси,,,,13.29,25.99
Kaufland,01004259,Димитър Маджаров Сух колбас Бургас от свежата витрина,Маджаров,Месо и колбаси,,,,12.26,23.98
Kaufland,20713139,Кен Жарена флейка от свежата витрина,,Други,,,,5.62,10.99
Kaufland,20805770,ИВЕТ Домашна пастърма от свежата витрина,,Месо и колбаси,,,,15.33,29.98
Kaufland,01000080,КЕН Кренвирши от свежата витрина,,Месо и колбаси,,,,5.11,9.99
Kaufland,00044742,КФМ Луканка от свежата витрина,,Месо и колбаси,,,,16.35,31.98
Kaufland,20848427,МАЙСТОР ЦВЕТКО Шунка от бут от свежата витрина,,Месо и колбаси,,,,6.64,12.99
Kaufland,01004172,Народен Македонска наденица от свежата витрина,,Месо и колбаси,,,,4.59,8.98
Kaufland,00096924,Народен Шпек различни видове,,Месо и колбаси,,,,5.62,10.99
Kaufland,00108115,Морените Шпек Бургас,,Месо и колбаси,,,,4.08,7.98
Kaufland,00065069,Орехите Луканка различни видове,,Месо и колбаси,,,,4.34,8.49
Kaufland,00061675,Народен Салам различни видове,,Месо и колбаси,,,,1.27,2.48
Kaufland,00106478,Snack It Кабаноси различни видове,,Други,,,,1.88,3.68
Kaufland,00108602,Леки Свинско филе,,Месо и колбаси,,,,5.62,10.99
Kaufland,00100051,Свински врат до 5 кг на покупка,,Месо и колбаси,5.0,kg,,3.83,7.49
Kaufland,00100349,Coco Rico Пилешко долно бутче,Coco Rico,Месо и колбаси,,,,2.04,3.99
Kaufland,20892975,La Provincia Пилешки грил микс кг,,Други,,,,5.11,9.99
Kaufland,00100077,Кайма от свинско месо от свежата витрина,,Месо и колбаси,,,,3.57,6.98
Kaufland,00100171,Свинско бабе от свежата витрина,,Месо и колбаси,,,,5.11,9.99
Kaufland,20691706,Мегдана Кайма различни видове,,Месо и колбаси,,,,0.5,0.98
Kaufland,20690847,Мегдана Кайма различни видове,,Месо и колбаси,,,,0.5,0.98
Kaufland,00098692,Шеф Месар Кебапчета или Кюфтета от телешко месо,Шеф Месар,Месо и колбаси,,,,4.34,8.49
Kaufland,00098695,Шеф Месар Телешки кюфтета,Шеф Месар,Месо и колбаси,,,,4.34,8.49
Kaufland,00091225,Брей! Карначе от свинско месо,Брей!,Месо и колбаси,,,,3.06,5.98
Kaufland,01000436,"Пилешка пържола от бут без кост, с кожа",,Месо и колбаси,,,,4.08,7.98
Kaufland,00075595,Coco Rico Пилешко филе,Coco Rico,Месо и колбаси,,,,6.13,11.99
Kaufland,00100054,Свински бут без кост от свежата витрина,,Месо и колбаси,,,,3.57,6.98
Kaufland,20867303,Аржентински бургер от премиум говеждо месо,,Месо и колбаси,,,,1.53,2.99
Kaufland,00073504,Суров Петрохан от свежата витрина,,Други,,,,4.59,8.98
Kaufland,20708308,Свински ребра,,Месо и колбаси,,,,7.15,13.98
Kaufland,20912048,ДЕЛИКАТЕС ЖИТНИЦА Бекон варено-пушен,,Месо и колбаси,,,,4.59,8.98
Kaufland,20912342,ЧЕХ Шпеков салам Арбанаси,,Месо и колбаси,,,,0.49,0.96
Kaufland,00015278,Майстор Цветко Бекон по селски от свежата витрина,,Месо и колбаси,,,,7.66,14.98
Kaufland,00085393,Бони Пръчици,Бони,Снаксове,,,,2.34,4.58
Kaufland,00058894,Ивет Македонска наденица,,Месо и колбаси,,,,2.8,5.48
Kaufland,00098026,Мити Хамбургски салам,,Месо и колбаси,,,,2.55,4.99
Kaufland,00059026,Телешко шкембе,,Месо и колбаси,,,,4.08,7.98
Kaufland,20715268,Агнешко плато,,Месо и колбаси,,,,6.13,11.99
Kaufland,00106593,Петрички суджук от свежата витрина,,Месо и колбаси,,,,6.13,11.99
Kaufland,00100533,Кълцана наденица от свежата витрина,,Месо и колбаси,,,,5.11,9.99
Kaufland,20806514,K BLUE BAY Порции сьомга филе,,Месо и колбаси,,,,10.22,19.99
Kaufland,20343046,Хек почистен,,Други,,,,4.59,8.98
Kaufland,00104503,Морски риболов-Несебър Паламуд кг,,Други,,,,7.66,14.98
Kaufland,00115704,Ocean Fish Херинга филе различни видове,,Месо и колбаси,,,,1.35,2.64
Kaufland,20881875,FEELO Пушена сьомга,,Риба и морски дарове,,,,2.04,3.99
Kaufland,00108711,Ариел Фиш Разбит хайвер различни видове,,Други,,,,1.02,1.99
Kaufland,00102394,Несебърски бисер Мариновани шпроти,,Други,,,,1.37,2.68
Kaufland,20865720,Ocean Fish Суши Маки,,Други,,,,2.04,3.99
Kaufland,00107917,Херинга филе от витрина на самообслужване,,Месо и колбаси,,,,4.59,8.98
Kaufland,00047534,Бяла Река Сьомгова пъстърва,,Риба и морски дарове,,,,8.17,15.98
Kaufland,20870623,OCEAN PICK Рибни деликатеси различни вкусове,,Други,,,,2.04,3.99
